source_id,row_number,reason
crowdsourcing_aggregated,83,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,84,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,85,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,86,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,87,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,88,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,89,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,90,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,91,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,92,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,93,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,94,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,95,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,96,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,97,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,98,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,99,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,100,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,101,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,102,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,103,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,104,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,105,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,106,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,107,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,108,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,109,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,110,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,111,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,112,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,113,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,114,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,115,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,116,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,117,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,118,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,119,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,120,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,121,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,122,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,123,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,124,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,125,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,126,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,127,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,128,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,129,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,130,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,131,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,132,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,133,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,134,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,135,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,136,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,137,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,138,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,139,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,140,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,141,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,142,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,143,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,144,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,145,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,146,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,147,nulo_obligatorio:tipo_via
crowdsourcing_aggregated,148,nulo_obligatorio:tipo_via
crowdsourcing_raw,1,nulo_obligatorio:tipo_via
crowdsourcing_raw,2,nulo_obligatorio:tipo_via
crowdsourcing_raw,3,nulo_obligatorio:tipo_via
crowdsourcing_raw,4,nulo_obligatorio:tipo_via
crowdsourcing_raw,5,nulo_obligatorio:tipo_via
crowdsourcing_raw,6,nulo_obligatorio:tipo_via
crowdsourcing_raw,7,nulo_obligatorio:tipo_via
crowdsourcing_raw,8,nulo_obligatorio:tipo_via
crowdsourcing_raw,9,nulo_obligatorio:tipo_via
crowdsourcing_raw,10,nulo_obligatorio:tipo_via
crowdsourcing_raw,11,nulo_obligatorio:tipo_via
crowdsourcing_raw,12,nulo_obligatorio:tipo_via
crowdsourcing_raw,13,nulo_obligatorio:tipo_via
crowdsourcing_raw,14,nulo_obligatorio:tipo_via
crowdsourcing_raw,15,nulo_obligatorio:tipo_via
crowdsourcing_raw,16,nulo_obligatorio:tipo_via
crowdsourcing_raw,17,nulo_obligatorio:tipo_via
crowdsourcing_raw,18,nulo_obligatorio:tipo_via
crowdsourcing_raw,19,nulo_obligatorio:tipo_via
crowdsourcing_raw,20,nulo_obligatorio:tipo_via
crowdsourcing_raw,21,nulo_obligatorio:tipo_via
crowdsourcing_raw,22,nulo_obligatorio:tipo_via
crowdsourcing_raw,23,nulo_obligatorio:tipo_via
crowdsourcing_raw,24,nulo_obligatorio:tipo_via
crowdsourcing_raw,25,nulo_obligatorio:tipo_via
crowdsourcing_raw,26,nulo_obligatorio:tipo_via
crowdsourcing_raw,27,nulo_obligatorio:tipo_via
crowdsourcing_raw,28,nulo_obligatorio:tipo_via
crowdsourcing_raw,29,nulo_obligatorio:tipo_via
crowdsourcing_raw,30,nulo_obligatorio:tipo_via
crowdsourcing_raw,31,nulo_obligatorio:tipo_via
crowdsourcing_raw,32,nulo_obligatorio:tipo_via
crowdsourcing_raw,33,nulo_obligatorio:tipo_via
crowdsourcing_raw,34,nulo_obligatorio:tipo_via
crowdsourcing_raw,35,nulo_obligatorio:tipo_via
crowdsourcing_raw,36,nulo_obligatorio:tipo_via
crowdsourcing_raw,37,nulo_obligatorio:tipo_via
crowdsourcing_raw,38,nulo_obligatorio:tipo_via
crowdsourcing_raw,39,nulo_obligatorio:tipo_via
crowdsourcing_raw,40,nulo_obligatorio:tipo_via
crowdsourcing_raw,41,nulo_obligatorio:tipo_via
crowdsourcing_raw,42,nulo_obligatorio:tipo_via
crowdsourcing_raw,43,nulo_obligatorio:tipo_via
crowdsourcing_raw,44,nulo_obligatorio:tipo_via
crowdsourcing_raw,45,nulo_obligatorio:tipo_via
crowdsourcing_raw,46,nulo_obligatorio:tipo_via
crowdsourcing_raw,47,nulo_obligatorio:tipo_via
crowdsourcing_raw,48,nulo_obligatorio:tipo_via
crowdsourcing_raw,49,nulo_obligatorio:tipo_via
crowdsourcing_raw,50,nulo_obligatorio:tipo_via
crowdsourcing_raw,51,nulo_obligatorio:tipo_via
crowdsourcing_raw,52,nulo_obligatorio:tipo_via
crowdsourcing_raw,53,nulo_obligatorio:tipo_via
crowdsourcing_raw,54,nulo_obligatorio:tipo_via
crowdsourcing_raw,55,nulo_obligatorio:tipo_via
crowdsourcing_raw,56,nulo_obligatorio:tipo_via
crowdsourcing_raw,57,nulo_obligatorio:tipo_via
crowdsourcing_raw,58,nulo_obligatorio:tipo_via
crowdsourcing_raw,59,nulo_obligatorio:tipo_via
crowdsourcing_raw,60,nulo_obligatorio:tipo_via
crowdsourcing_raw,61,nulo_obligatorio:tipo_via
crowdsourcing_raw,62,nulo_obligatorio:tipo_via
crowdsourcing_raw,63,nulo_obligatorio:tipo_via
crowdsourcing_raw,64,nulo_obligatorio:tipo_via
crowdsourcing_raw,65,nulo_obligatorio:tipo_via
crowdsourcing_raw,66,nulo_obligatorio:tipo_via
crowdsourcing_raw,67,nulo_obligatorio:tipo_via
crowdsourcing_raw,68,nulo_obligatorio:tipo_via
crowdsourcing_raw,69,nulo_obligatorio:tipo_via
crowdsourcing_raw,70,nulo_obligatorio:tipo_via
crowdsourcing_raw,71,nulo_obligatorio:tipo_via
crowdsourcing_raw,72,nulo_obligatorio:tipo_via
crowdsourcing_raw,73,nulo_obligatorio:tipo_via
crowdsourcing_raw,74,nulo_obligatorio:tipo_via
crowdsourcing_raw,75,nulo_obligatorio:tipo_via
crowdsourcing_raw,76,nulo_obligatorio:tipo_via
crowdsourcing_raw,77,nulo_obligatorio:tipo_via
crowdsourcing_raw,78,nulo_obligatorio:tipo_via
crowdsourcing_raw,79,nulo_obligatorio:tipo_via
crowdsourcing_raw,80,nulo_obligatorio:tipo_via
crowdsourcing_raw,81,nulo_obligatorio:tipo_via
crowdsourcing_raw,82,nulo_obligatorio:tipo_via
crowdsourcing_raw,83,nulo_obligatorio:tipo_via
crowdsourcing_raw,84,nulo_obligatorio:tipo_via
crowdsourcing_raw,85,nulo_obligatorio:tipo_via
crowdsourcing_raw,86,nulo_obligatorio:tipo_via
crowdsourcing_raw,87,nulo_obligatorio:tipo_via
crowdsourcing_raw,88,nulo_obligatorio:tipo_via
crowdsourcing_raw,89,nulo_obligatorio:tipo_via
crowdsourcing_raw,90,nulo_obligatorio:tipo_via
crowdsourcing_raw,91,nulo_obligatorio:tipo_via
crowdsourcing_raw,92,nulo_obligatorio:tipo_via
crowdsourcing_raw,93,nulo_obligatorio:tipo_via
crowdsourcing_raw,94,nulo_obligatorio:tipo_via
crowdsourcing_raw,95,nulo_obligatorio:tipo_via
crowdsourcing_raw,96,nulo_obligatorio:tipo_via
crowdsourcing_raw,97,nulo_obligatorio:tipo_via
crowdsourcing_raw,98,nulo_obligatorio:tipo_via
crowdsourcing_raw,99,nulo_obligatorio:tipo_via
crowdsourcing_raw,100,nulo_obligatorio:tipo_via
crowdsourcing_raw,101,nulo_obligatorio:tipo_via
crowdsourcing_raw,102,nulo_obligatorio:tipo_via
crowdsourcing_raw,103,nulo_obligatorio:tipo_via
crowdsourcing_raw,104,nulo_obligatorio:tipo_via
crowdsourcing_raw,105,nulo_obligatorio:tipo_via
crowdsourcing_raw,106,nulo_obligatorio:tipo_via
crowdsourcing_raw,107,nulo_obligatorio:tipo_via
crowdsourcing_raw,108,nulo_obligatorio:tipo_via
crowdsourcing_raw,109,nulo_obligatorio:tipo_via
crowdsourcing_raw,110,nulo_obligatorio:tipo_via
crowdsourcing_raw,111,nulo_obligatorio:tipo_via
crowdsourcing_raw,112,nulo_obligatorio:tipo_via
crowdsourcing_raw,113,nulo_obligatorio:tipo_via
crowdsourcing_raw,114,nulo_obligatorio:tipo_via
crowdsourcing_raw,115,nulo_obligatorio:tipo_via
crowdsourcing_raw,116,nulo_obligatorio:tipo_via
crowdsourcing_raw,117,nulo_obligatorio:tipo_via
crowdsourcing_raw,118,nulo_obligatorio:tipo_via
crowdsourcing_raw,119,nulo_obligatorio:tipo_via
crowdsourcing_raw,120,nulo_obligatorio:tipo_via
crowdsourcing_raw,121,nulo_obligatorio:tipo_via
crowdsourcing_raw,122,nulo_obligatorio:tipo_via
crowdsourcing_raw,123,nulo_obligatorio:tipo_via
crowdsourcing_raw,124,nulo_obligatorio:tipo_via
crowdsourcing_raw,125,nulo_obligatorio:tipo_via
crowdsourcing_raw,126,nulo_obligatorio:tipo_via
crowdsourcing_raw,127,nulo_obligatorio:tipo_via
crowdsourcing_raw,128,nulo_obligatorio:tipo_via
crowdsourcing_raw,129,nulo_obligatorio:tipo_via
crowdsourcing_raw,130,nulo_obligatorio:tipo_via
crowdsourcing_raw,131,nulo_obligatorio:tipo_via
crowdsourcing_raw,132,nulo_obligatorio:tipo_via
crowdsourcing_raw,133,nulo_obligatorio:tipo_via
crowdsourcing_raw,134,nulo_obligatorio:tipo_via
crowdsourcing_raw,135,nulo_obligatorio:tipo_via
crowdsourcing_raw,136,nulo_obligatorio:tipo_via
crowdsourcing_raw,137,nulo_obligatorio:tipo_via
crowdsourcing_raw,138,nulo_obligatorio:tipo_via
crowdsourcing_raw,139,nulo_obligatorio:tipo_via
crowdsourcing_raw,140,nulo_obligatorio:tipo_via
crowdsourcing_raw,141,nulo_obligatorio:tipo_via
crowdsourcing_raw,142,nulo_obligatorio:tipo_via
crowdsourcing_raw,143,nulo_obligatorio:tipo_via
crowdsourcing_raw,144,nulo_obligatorio:tipo_via
crowdsourcing_raw,145,nulo_obligatorio:tipo_via
crowdsourcing_raw,146,nulo_obligatorio:tipo_via
crowdsourcing_raw,147,nulo_obligatorio:tipo_via
crowdsourcing_raw,148,nulo_obligatorio:tipo_via
crowdsourcing_raw,149,nulo_obligatorio:tipo_via
crowdsourcing_raw,150,nulo_obligatorio:tipo_via
crowdsourcing_raw,151,nulo_obligatorio:tipo_via
crowdsourcing_raw,152,nulo_obligatorio:tipo_via
crowdsourcing_raw,153,nulo_obligatorio:tipo_via
crowdsourcing_raw,154,nulo_obligatorio:tipo_via
crowdsourcing_raw,155,nulo_obligatorio:tipo_via
crowdsourcing_raw,156,nulo_obligatorio:tipo_via
crowdsourcing_raw,157,nulo_obligatorio:tipo_via
crowdsourcing_raw,158,nulo_obligatorio:tipo_via
crowdsourcing_raw,159,nulo_obligatorio:tipo_via
crowdsourcing_raw,160,nulo_obligatorio:tipo_via
crowdsourcing_raw,161,nulo_obligatorio:tipo_via
crowdsourcing_raw,162,nulo_obligatorio:tipo_via
crowdsourcing_raw,163,nulo_obligatorio:tipo_via
crowdsourcing_raw,164,nulo_obligatorio:tipo_via
crowdsourcing_raw,165,nulo_obligatorio:tipo_via
crowdsourcing_raw,166,nulo_obligatorio:tipo_via
crowdsourcing_raw,167,nulo_obligatorio:tipo_via
crowdsourcing_raw,168,nulo_obligatorio:tipo_via
crowdsourcing_raw,169,nulo_obligatorio:tipo_via
crowdsourcing_raw,170,nulo_obligatorio:tipo_via
crowdsourcing_raw,171,nulo_obligatorio:tipo_via
crowdsourcing_raw,172,nulo_obligatorio:tipo_via
crowdsourcing_raw,173,nulo_obligatorio:tipo_via
crowdsourcing_raw,174,nulo_obligatorio:tipo_via
crowdsourcing_raw,175,nulo_obligatorio:tipo_via
crowdsourcing_raw,176,nulo_obligatorio:tipo_via
crowdsourcing_raw,177,nulo_obligatorio:tipo_via
crowdsourcing_raw,178,nulo_obligatorio:tipo_via
crowdsourcing_raw,179,nulo_obligatorio:tipo_via
crowdsourcing_raw,180,nulo_obligatorio:tipo_via
crowdsourcing_raw,181,nulo_obligatorio:tipo_via
crowdsourcing_raw,182,nulo_obligatorio:tipo_via
crowdsourcing_raw,183,nulo_obligatorio:tipo_via
crowdsourcing_raw,184,nulo_obligatorio:tipo_via
crowdsourcing_raw,185,nulo_obligatorio:tipo_via
crowdsourcing_raw,186,nulo_obligatorio:tipo_via
crowdsourcing_raw,187,nulo_obligatorio:tipo_via
crowdsourcing_raw,188,nulo_obligatorio:tipo_via
crowdsourcing_raw,189,nulo_obligatorio:tipo_via
crowdsourcing_raw,190,nulo_obligatorio:tipo_via
crowdsourcing_raw,191,nulo_obligatorio:tipo_via
crowdsourcing_raw,192,nulo_obligatorio:tipo_via
crowdsourcing_raw,193,nulo_obligatorio:tipo_via
crowdsourcing_raw,194,nulo_obligatorio:tipo_via
crowdsourcing_raw,195,nulo_obligatorio:tipo_via
crowdsourcing_raw,196,nulo_obligatorio:tipo_via
crowdsourcing_raw,197,nulo_obligatorio:tipo_via
crowdsourcing_raw,198,nulo_obligatorio:tipo_via
crowdsourcing_raw,199,nulo_obligatorio:tipo_via
crowdsourcing_raw,200,nulo_obligatorio:tipo_via
crowdsourcing_raw,201,nulo_obligatorio:tipo_via
crowdsourcing_raw,202,nulo_obligatorio:tipo_via
crowdsourcing_raw,203,nulo_obligatorio:tipo_via
crowdsourcing_raw,204,nulo_obligatorio:tipo_via
crowdsourcing_raw,205,nulo_obligatorio:tipo_via
crowdsourcing_raw,206,nulo_obligatorio:tipo_via
crowdsourcing_raw,207,nulo_obligatorio:tipo_via
crowdsourcing_raw,208,nulo_obligatorio:tipo_via
crowdsourcing_raw,209,nulo_obligatorio:tipo_via
crowdsourcing_raw,210,nulo_obligatorio:tipo_via
crowdsourcing_raw,211,nulo_obligatorio:tipo_via
crowdsourcing_raw,212,nulo_obligatorio:tipo_via
crowdsourcing_raw,213,nulo_obligatorio:tipo_via
crowdsourcing_raw,214,nulo_obligatorio:tipo_via
crowdsourcing_raw,215,nulo_obligatorio:tipo_via
crowdsourcing_raw,216,nulo_obligatorio:tipo_via
crowdsourcing_raw,217,nulo_obligatorio:tipo_via
crowdsourcing_raw,218,nulo_obligatorio:tipo_via
crowdsourcing_raw,219,nulo_obligatorio:tipo_via
crowdsourcing_raw,220,nulo_obligatorio:tipo_via
crowdsourcing_raw,221,nulo_obligatorio:tipo_via
crowdsourcing_raw,222,nulo_obligatorio:tipo_via
crowdsourcing_raw,223,nulo_obligatorio:tipo_via
crowdsourcing_raw,224,nulo_obligatorio:tipo_via
crowdsourcing_raw,225,nulo_obligatorio:tipo_via
crowdsourcing_raw,226,nulo_obligatorio:tipo_via
crowdsourcing_raw,227,nulo_obligatorio:tipo_via
crowdsourcing_raw,228,nulo_obligatorio:tipo_via
crowdsourcing_raw,229,nulo_obligatorio:tipo_via
crowdsourcing_raw,230,nulo_obligatorio:tipo_via
crowdsourcing_raw,231,nulo_obligatorio:tipo_via
crowdsourcing_raw,232,nulo_obligatorio:tipo_via
crowdsourcing_raw,233,nulo_obligatorio:tipo_via
crowdsourcing_raw,234,nulo_obligatorio:tipo_via
crowdsourcing_raw,235,nulo_obligatorio:tipo_via
crowdsourcing_raw,236,nulo_obligatorio:tipo_via
crowdsourcing_raw,237,nulo_obligatorio:tipo_via
crowdsourcing_raw,238,nulo_obligatorio:tipo_via
crowdsourcing_raw,239,nulo_obligatorio:tipo_via
crowdsourcing_raw,240,nulo_obligatorio:tipo_via
crowdsourcing_raw,241,nulo_obligatorio:tipo_via
crowdsourcing_raw,242,nulo_obligatorio:tipo_via
crowdsourcing_raw,243,nulo_obligatorio:tipo_via
crowdsourcing_raw,244,nulo_obligatorio:tipo_via
crowdsourcing_raw,245,nulo_obligatorio:tipo_via
crowdsourcing_raw,246,nulo_obligatorio:tipo_via
crowdsourcing_raw,247,nulo_obligatorio:tipo_via
crowdsourcing_raw,248,nulo_obligatorio:tipo_via
crowdsourcing_raw,249,nulo_obligatorio:tipo_via
crowdsourcing_raw,250,nulo_obligatorio:tipo_via
crowdsourcing_raw,251,nulo_obligatorio:tipo_via
crowdsourcing_raw,252,nulo_obligatorio:tipo_via
crowdsourcing_raw,253,nulo_obligatorio:tipo_via
crowdsourcing_raw,254,nulo_obligatorio:tipo_via
crowdsourcing_raw,255,nulo_obligatorio:tipo_via
crowdsourcing_raw,256,nulo_obligatorio:tipo_via
crowdsourcing_raw,257,nulo_obligatorio:tipo_via
crowdsourcing_raw,258,nulo_obligatorio:tipo_via
crowdsourcing_raw,259,nulo_obligatorio:tipo_via
crowdsourcing_raw,260,nulo_obligatorio:tipo_via
crowdsourcing_raw,261,nulo_obligatorio:tipo_via
crowdsourcing_raw,262,nulo_obligatorio:tipo_via
crowdsourcing_raw,263,nulo_obligatorio:tipo_via
crowdsourcing_raw,264,nulo_obligatorio:tipo_via
crowdsourcing_raw,265,nulo_obligatorio:tipo_via
crowdsourcing_raw,266,nulo_obligatorio:tipo_via
crowdsourcing_raw,267,nulo_obligatorio:tipo_via
crowdsourcing_raw,268,nulo_obligatorio:tipo_via
crowdsourcing_raw,269,nulo_obligatorio:tipo_via
crowdsourcing_raw,270,nulo_obligatorio:tipo_via
crowdsourcing_raw,271,nulo_obligatorio:tipo_via
crowdsourcing_raw,272,nulo_obligatorio:tipo_via
crowdsourcing_raw,273,nulo_obligatorio:tipo_via
crowdsourcing_raw,274,nulo_obligatorio:tipo_via
crowdsourcing_raw,275,nulo_obligatorio:tipo_via
crowdsourcing_raw,276,nulo_obligatorio:tipo_via
crowdsourcing_raw,277,nulo_obligatorio:tipo_via
crowdsourcing_raw,278,nulo_obligatorio:tipo_via
crowdsourcing_raw,279,nulo_obligatorio:tipo_via
crowdsourcing_raw,280,nulo_obligatorio:tipo_via
crowdsourcing_raw,281,nulo_obligatorio:tipo_via
crowdsourcing_raw,282,nulo_obligatorio:tipo_via
crowdsourcing_raw,283,nulo_obligatorio:tipo_via
crowdsourcing_raw,284,nulo_obligatorio:tipo_via
crowdsourcing_raw,285,nulo_obligatorio:tipo_via
crowdsourcing_raw,286,nulo_obligatorio:tipo_via
crowdsourcing_raw,287,nulo_obligatorio:tipo_via
crowdsourcing_raw,288,nulo_obligatorio:tipo_via
crowdsourcing_raw,289,nulo_obligatorio:tipo_via
crowdsourcing_raw,290,nulo_obligatorio:tipo_via
crowdsourcing_raw,291,nulo_obligatorio:tipo_via
crowdsourcing_raw,292,nulo_obligatorio:tipo_via
crowdsourcing_raw,293,nulo_obligatorio:tipo_via
crowdsourcing_raw,294,nulo_obligatorio:tipo_via
crowdsourcing_raw,295,nulo_obligatorio:tipo_via
crowdsourcing_raw,296,nulo_obligatorio:tipo_via
crowdsourcing_raw,297,nulo_obligatorio:tipo_via
crowdsourcing_raw,298,nulo_obligatorio:tipo_via
crowdsourcing_raw,299,nulo_obligatorio:tipo_via
crowdsourcing_raw,300,nulo_obligatorio:tipo_via
crowdsourcing_raw,301,nulo_obligatorio:tipo_via
crowdsourcing_raw,302,nulo_obligatorio:tipo_via
crowdsourcing_raw,303,nulo_obligatorio:tipo_via
crowdsourcing_raw,304,nulo_obligatorio:tipo_via
crowdsourcing_raw,305,nulo_obligatorio:tipo_via
crowdsourcing_raw,306,nulo_obligatorio:tipo_via
crowdsourcing_raw,307,nulo_obligatorio:tipo_via
crowdsourcing_raw,308,nulo_obligatorio:tipo_via
crowdsourcing_raw,309,nulo_obligatorio:tipo_via
crowdsourcing_raw,310,nulo_obligatorio:tipo_via
crowdsourcing_raw,311,nulo_obligatorio:tipo_via
crowdsourcing_raw,312,nulo_obligatorio:tipo_via
crowdsourcing_raw,313,nulo_obligatorio:tipo_via
crowdsourcing_raw,314,nulo_obligatorio:tipo_via
crowdsourcing_raw,315,nulo_obligatorio:tipo_via
crowdsourcing_raw,316,nulo_obligatorio:tipo_via
crowdsourcing_raw,317,nulo_obligatorio:tipo_via
crowdsourcing_raw,318,nulo_obligatorio:tipo_via
crowdsourcing_raw,319,nulo_obligatorio:tipo_via
crowdsourcing_raw,320,nulo_obligatorio:tipo_via
crowdsourcing_raw,321,nulo_obligatorio:tipo_via
crowdsourcing_raw,322,nulo_obligatorio:tipo_via
crowdsourcing_raw,323,nulo_obligatorio:tipo_via
